# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       5.883461321269e-10       1.425296307293e-13      -6.049861048399e-12       1.038071473187e-15       3.350647409550e-12       6.085843701945e-13      -3.835602495918e-15 
  154       5.925361100551e-10       1.417039830040e-13      -6.043523087584e-12       1.052970671842e-15       3.288359212950e-12       5.996688585318e-13      -3.768367160088e-15 
  155       5.966969952902e-10       1.408265160288e-13      -6.033894542201e-12       1.068006921703e-15       3.227643016259e-12       5.909315827361e-13      -3.701026863109e-15 
  156       6.008273632979e-10       1.398988987290e-13      -6.020940830365e-12       1.083180446912e-15       3.168436685231e-12       5.823646255556e-13      -3.633628290289e-15 
  157       6.049257439045e-10       1.389229114602e-13      -6.004629058240e-12       1.098491444524e-15       3.110670247234e-12       5.739590403301e-13      -3.566218136077e-15 
  158       6.089906204757e-10       1.379004477354e-13      -5.984928059443e-12       1.113940083962e-15       3.054265734487e-12       5.657048301363e-13      -3.498843083510e-15 
  159       6.130204290961e-10       1.368335159526e-13      -5.961808434456e-12       1.129526506473e-15       2.999137027293e-12       5.575909269324e-13      -3.431549783678e-15 
  160       6.170135577483e-10       1.357242411225e-13      -5.935242590029e-12       1.145250824583e-15       2.945189697273e-12       5.496051707030e-13      -3.364384835170e-15 
  161       6.209684625056e-10       1.345748186596e-13      -5.905204724843e-12       1.161113132296e-15       2.892340355281e-12       5.417370588895e-13      -3.297393093204e-15 
  162       6.248840293801e-10       1.333873675365e-13      -5.871670702333e-12       1.177113537845e-15       2.840576947042e-12       5.339863116985e-13      -3.230612472073e-15 
  163       6.287592430539e-10       1.321640673848e-13      -5.834618241877e-12       1.193252132810e-15       2.789903514833e-12       5.263550279152e-13      -3.164078641657e-15 
  164       6.325930724640e-10       1.309072067587e-13      -5.794027010390e-12       1.209528981141e-15       2.740321105885e-12       5.188449746987e-13      -3.097826628419e-15 
  165       6.363844705195e-10       1.296191846422e-13      -5.749878661479e-12       1.225944118662e-15       2.691827705349e-12       5.114575794728e-13      -3.031890787168e-15 
  166       6.401323738195e-10       1.283025119554e-13      -5.702156874604e-12       1.242497552577e-15       2.644418169274e-12       5.041939218166e-13      -2.966304772835e-15 
  167       6.438357023705e-10       1.269598130624e-13      -5.650847394246e-12       1.259189260974e-15       2.598084157573e-12       4.970547253549e-13      -2.901101512243e-15 
  168       6.474933593042e-10       1.255938272779e-13      -5.595938069057e-12       1.276019192328e-15       2.552814067003e-12       4.900403496496e-13      -2.836313175875e-15 
  169       6.511042305948e-10       1.242074103740e-13      -5.537418891030e-12       1.292987265005e-15       2.508592964135e-12       4.831507820897e-13      -2.771971149647e-15 
  170       6.546671847769e-10       1.228035360878e-13      -5.475282034657e-12       1.310093366770e-15       2.465402518324e-12       4.763856297821e-13      -2.708106006679e-15 
  171       6.581810726630e-10       1.213852976278e-13      -5.409521896087e-12       1.327337354287e-15       2.423220934687e-12       4.697441114427e-13      -2.644747479062e-15 
